Gene	Graph	Position
A_JCVI_30125	1	4795
A_EX018691	1	4796
A_JCVI_42186	1	4797
A_JCVI_33028	1	4798
A_JCVI_25888	1	4799
A_JCVI_30872	1	4800
A_CX270568	1	4801
A_JCVI_24595	1	4802
A_JCVI_6512	1	4803
A_EE449787	1	4804
A_JCVI_16093	1	4805
A_EV167895	1	4806
A_JCVI_14155	1	4807
A_EV115465	1	4808
A_JCVI_32566	1	4809
A_EX018512	1	4810
A_JCVI_11361	1	4811
A_DY026264	1	4812
A_EE445045	1	4813
A_ES928318	1	4814
A_JCVI_14126	1	4815
A_JCVI_37301	1	4816
A_EX049784	1	4817
A_JCVI_10825	1	4818
A_EE455006	1	4819
A_EE516017	1	4820
A_JCVI_20103	1	4821
A_JCVI_41756	1	4822
A_ES904917	1	4823
A_ES909168	1	4824
A_EV200952	1	4825
A_EV200858	1	4826
A_EE563226	1	4827
A_RC_EE563226	1	4828
A_JCVI_22409	1	4829
A_JCVI_7225	1	4830
A_JCVI_12752	1	4831
A_CD821534	1	4832
A_JCVI_25023	1	4833
A_EX064955	1	4834
A_JCVI_27286	1	4835
A_EV208467	1	4836
A_EX049628	1	4837
A_JCVI_70	1	4838
A_JCVI_27579	1	4839
A_DW997227	1	4840
A_JCVI_37678	1	4841
A_JCVI_19197	1	4842
A_JCVI_39518	1	4843
A_JCVI_3853	1	4844
A_JCVI_28543	1	4845
A_EX112161	1	4846
A_JCVI_5358	1	4847
A_ES980663	1	4848
A_JCVI_28728	1	4849
A_JCVI_5560	1	4850
A_JCVI_10394	1	4851
A_JCVI_17229	1	4852
A_JCVI_5623	1	4853
A_EE473050	1	4854
A_CN728019	1	4855
A_EX037212	1	4856
A_JCVI_38894	1	4857
A_JCVI_1038	1	4858
A_JCVI_35949	1	4859
A_JCVI_9252	1	4860
A_CX278039	1	4861
A_JCVI_39165	1	4862
A_EE447305	1	4863
A_JCVI_26517	1	4864
A_JCVI_34872	1	4865
A_ES927177	1	4866
A_EV063773	1	4867
A_EE505312	1	4868
A_JCVI_11093	1	4869
A_JCVI_5110	1	4870
A_JCVI_25022	1	4871
A_ES943655	1	4872
A_JCVI_14245	1	4873
A_JCVI_12158	1	4874
A_JCVI_18498	1	4875
A_CX268157	1	4876
A_JCVI_7426	1	4877
A_JCVI_14398	1	4878
A_JCVI_14859	1	4879
A_EV035753	1	4880
A_EE567314	1	4881
A_JCVI_18003	1	4882
A_EE559625	1	4883
A_JCVI_21142	1	4884
A_JCVI_26146	1	4885
A_EH428550	1	4886
A_JCVI_37632	1	4887
A_EE565405	1	4888
A_JCVI_9102	1	4889
A_JCVI_9781	1	4890
A_EX141960	1	4891
A_EX093767	1	4892
A_EX090991	1	4893
A_EL591108	1	4894
A_CX190966	1	4895
A_JCVI_5410	1	4896
A_JCVI_37226	1	4897
A_EV154067	1	4898
A_JCVI_13856	1	4899
A_EV092752	1	4900
A_EV092675	1	4901
A_JCVI_7531	1	4902
A_EV084638	1	4903
A_EX030449	1	4904
A_JCVI_18006	1	4905
A_JCVI_30818	1	4906
A_JCVI_4579	1	4907
A_JCVI_10189	1	4908
A_JCVI_7408	1	4909
A_JCVI_1831	1	4910
A_ES947878	1	4911
A_JCVI_1728	1	4912
A_ES902144	1	4913
A_EX126978	1	4914
A_JCVI_26947	1	4915
A_CN730131	1	4916
A_JCVI_9177	1	4917
A_JCVI_32703	1	4918
A_JCVI_26106	1	4919
A_EE560526	1	4920
A_JCVI_14697	1	4921
A_JCVI_14182	1	4922
A_ES269436	1	4923
A_EX025934	1	4924
A_EV201802	1	4925
A_JCVI_3423	1	4926
A_EX118514	1	4927
A_EV035497	1	4928
A_EE462238	1	4929
A_JCVI_37215	1	4930
A_CX190537	1	4931
A_EE564425	1	4932
A_JCVI_35099	1	4933
A_EV213453	1	4934
A_JCVI_27030	1	4935
A_DY025950	1	4936
A_CV545635	1	4937
A_JCVI_18326	1	4938
A_JCVI_32755	1	4939
A_JCVI_23444	1	4940
A_JCVI_7137	1	4941
A_JCVI_6754	1	4942
A_JCVI_3506	1	4943
A_ES987896	1	4944
A_JCVI_17118	1	4945
A_ES932239	1	4946
A_ES923179	1	4947
A_JCVI_15508	1	4948
A_EV027038	1	4949
A_JCVI_25748	1	4950
A_EX106022	1	4951
A_EV194445	1	4952
A_JCVI_32397	1	4953
A_ES981511	1	4954
A_JCVI_28583	1	4955
A_JCVI_16641	1	4956
A_JCVI_12622	1	4957
A_EX094875	1	4958
A_EE462725	1	4959
A_CD821984	1	4960
A_JCVI_34725	1	4961
A_JCVI_28877	1	4962
A_JCVI_30682	1	4963
A_JCVI_27481	1	4964
A_JCVI_23387	1	4965
A_EV069204	1	4966
A_EE527737	1	4967
A_EE485627	1	4968
A_JCVI_17130	1	4969
A_EV196294	1	4970
A_JCVI_7224	1	4971
A_EE445084	1	4972
A_ES918078	1	4973
A_JCVI_29132	1	4974
A_EX120848	1	4975
A_JCVI_32409	1	4976
A_JCVI_38192	1	4977
A_JCVI_15991	1	4978
A_EE408820	1	4979
A_JCVI_7553	1	4980
A_JCVI_4793	1	4981
A_EE426553	1	4982
A_JCVI_13246	1	4983
A_JCVI_2291	1	4984
A_JCVI_35779	1	4985
A_JCVI_19134	1	4986
A_ES982765	1	4987
A_RC_ES982765	1	4988
A_CD834921	1	4989
A_JCVI_22940	1	4990
A_JCVI_3387	1	4991
A_JCVI_6057	1	4992
A_EV136931	1	4993
A_JCVI_36033	1	4994
A_EV206919	1	4995
A_JCVI_30583	1	4996
A_JCVI_23658	1	4997
A_JCVI_41075	1	4998
A_JCVI_31017	1	4999
A_CX187974	1	5000
A_JCVI_34130	1	5001
A_EE557557	1	5002
A_RC_EE557557	1	5003
A_JCVI_41684	1	5004
A_DY001534	1	5005
A_EV098824	1	5006
A_JCVI_17961	1	5007
A_JCVI_612	1	5008
A_JCVI_31517	1	5009
A_ES916858	1	5010
A_JCVI_19969	1	5011
A_JCVI_9233	1	5012
A_EE471644	1	5013
A_JCVI_10036	1	5014
A_JCVI_14529	1	5015
A_EV093443	1	5016
A_JCVI_29178	1	5017
A_EE523690	1	5018
A_CX190226	1	5019
A_EX122023	1	5020
A_EX134575	1	5021
A_JCVI_5993	1	5022
A_EV128481	1	5023
A_EE505050	1	5024
A_JCVI_39799	1	5025
A_EE472734	1	5026
A_CN726391	1	5027
A_JCVI_8785	1	5028
A_JCVI_5181	1	5029
A_CD815034	1	5030
A_JCVI_780	1	5031
A_EV195457	1	5032
A_CA992285	1	5033
A_EV025060	1	5034
A_JCVI_17626	1	5035
A_JCVI_21134	1	5036
A_CX281026	1	5037
A_EV092061	1	5038
A_CX190325	1	5039
A_JCVI_5351	1	5040
A_EV131242	1	5041
A_JCVI_29807	1	5042
A_JCVI_15950	1	5043
A_JCVI_13919	1	5044
A_JCVI_32371	1	5045
A_JCVI_39989	1	5046
A_JCVI_35	1	5047
A_EX087886	1	5048
A_JCVI_11152	1	5049
A_JCVI_11921	1	5050
A_JCVI_11161	1	5051
A_AM396034	1	5052
A_JCVI_11546	1	5053
A_JCVI_35648	1	5054
A_JCVI_20623	1	5055
A_JCVI_15042	1	5056
A_DY014148	1	5057
A_JCVI_6350	1	5058
A_EE420440	1	5059
A_ES905267	1	5060
A_CO749350	1	5061
A_EX056252	1	5062
A_JCVI_14268	1	5063
A_ES904816	1	5064
A_EE442874	1	5065
A_JCVI_21329	1	5066
A_JCVI_34837	1	5067
A_JCVI_19598	1	5068
A_JCVI_5086	1	5069
A_JCVI_16203	1	5070
A_JCVI_1148	1	5071
A_JCVI_26365	1	5072
A_JCVI_2877	1	5073
A_JCVI_5256	1	5074
A_JCVI_19850	1	5075
A_JCVI_8773	1	5076
A_JCVI_21454	1	5077
A_EX093569	1	5078
A_EV100588	1	5079
A_EV058799	1	5080
A_JCVI_28627	1	5081
A_JCVI_13436	1	5082
A_JCVI_26135	1	5083
A_JCVI_13023	1	5084
A_JCVI_42106	1	5085
A_JCVI_12582	1	5086
A_JCVI_22221	1	5087
A_JCVI_2060	1	5088
A_JCVI_19793	1	5089
A_JCVI_18757	1	5090
A_ES968777	1	5091
A_JCVI_42639	1	5092
A_JCVI_29749	1	5093
A_CO750485	1	5094
A_EE549064	1	5095
A_JCVI_606	1	5096
A_JCVI_28638	1	5097
A_JCVI_5675	1	5098
A_EE566788	1	5099
A_EV086638	1	5100
A_JCVI_37537	1	5101
A_EE561007	1	5102
A_ES267663	1	5103
A_EX084920	1	5104
A_JCVI_19032	1	5105
A_ES913111	1	5106
A_EV180146	1	5107
A_JCVI_1105	1	5108
A_JCVI_7740	1	5109
A_EV043260	1	5110
A_JCVI_39296	1	5111
A_EE424329	1	5112
A_CD825953	1	5113
A_JCVI_41015	1	5114
A_EE469631	1	5115
A_JCVI_18199	1	5116
A_JCVI_33364	1	5117
A_ES953587	1	5118
A_EE522610	1	5119
A_EX087349	1	5120
A_JCVI_33443	1	5121
A_AM388898	1	5122
A_EV087116	1	5123
A_BQ791200	1	5124
A_JCVI_22000	1	5125
A_JCVI_11025	1	5126
A_JCVI_19706	1	5127
A_EE419277	1	5128
A_JCVI_39808	1	5129
A_EV165235	1	5130
A_EV052709	1	5131
A_JCVI_15865	1	5132
A_JCVI_8082	1	5133
A_JCVI_4654	1	5134
A_JCVI_40772	1	5135
A_JCVI_21921	1	5136
A_JCVI_37369	1	5137
A_JCVI_36316	1	5138
A_EX131086	1	5139
A_ES904127	1	5140
A_EX120851	1	5141
A_EX083488	1	5142
A_EX059590	1	5143
A_RC_EX059590	1	5144
A_EE468369	1	5145
A_JCVI_30685	1	5146
A_EV063657	1	5147
A_JCVI_33468	1	5148
A_JCVI_21014	1	5149
A_JCVI_10607	1	5150
A_JCVI_21437	1	5151
A_EX074083	1	5152
A_EX049001	1	5153
A_EV061633	1	5154
A_JCVI_34650	1	5155
A_JCVI_20849	1	5156
A_ES271330	1	5157
A_ES985657	1	5158
A_JCVI_32161	1	5159
A_EV033170	1	5160
A_JCVI_17279	1	5161
A_EE439958	1	5162
A_DY011892	1	5163
A_JCVI_1574	1	5164
A_EX088186	1	5165
A_EX092808	1	5166
A_EE447944	1	5167
A_JCVI_20857	1	5168
A_JCVI_30232	1	5169
A_JCVI_30170	1	5170
A_JCVI_31311	1	5171
A_EE564242	1	5172
A_EX123908	1	5173
A_JCVI_7500	1	5174
A_EV088008	1	5175
A_EV134515	1	5176
A_EX093412	1	5177
A_EE453815	1	5178
A_JCVI_5703	1	5179
A_CX190718	1	5180
A_JCVI_12287	1	5181
A_ES991247	1	5182
A_JCVI_34083	1	5183
A_JCVI_26480	1	5184
A_JCVI_9566	1	5185
A_JCVI_757	1	5186
A_JCVI_28718	1	5187
A_JCVI_30223	1	5188
A_EV086900	1	5189
A_JCVI_23360	1	5190
A_JCVI_3050	1	5191
A_ES967996	1	5192
A_CO749364	1	5193
A_JCVI_5741	1	5194
A_JCVI_3468	1	5195
A_JCVI_26401	1	5196
A_JCVI_41366	1	5197
A_EX114853	1	5198
A_ES936825	1	5199
A_EE560838	1	5200
A_EV211020	1	5201
A_EL590195	1	5202
A_EE513550	1	5203
A_EV092986	1	5204
A_JCVI_26257	1	5205
A_JCVI_25568	1	5206
A_JCVI_27808	1	5207
A_JCVI_24013	1	5208
A_JCVI_34318	1	5209
A_EV182924	1	5210
A_DY024741	1	5211
A_JCVI_30676	1	5212
A_JCVI_9120	1	5213
A_EE558681	1	5214
A_JCVI_41345	1	5215
A_JCVI_17922	1	5216
A_ES900439	1	5217
A_EV177387	1	5218
A_ES909630	1	5219
A_EE454900	1	5220
A_JCVI_32607	1	5221
A_EV090392	1	5222
A_RC_EV090392	1	5223
A_DY026878	1	5224
A_EX090812	1	5225
A_EX089082	1	5226
A_EX088474	1	5227
A_EX109680	1	5228
A_CD835496	1	5229
A_RC_CD835496	1	5230
A_JCVI_4955	1	5231
A_JCVI_480	1	5232
A_JCVI_601	1	5233
A_EV177021	1	5234
A_EV197810	1	5235
A_JCVI_7880	1	5236
A_JCVI_2648	1	5237
A_JCVI_1417	1	5238
A_JCVI_13955	1	5239
A_AM395210	1	5240
A_ES903412	1	5241
A_JCVI_28747	1	5242
A_JCVI_35204	1	5243
A_CX189708	1	5244
A_JCVI_41584	1	5245
A_JCVI_36687	1	5246
A_EV085623	1	5247
A_JCVI_18269	1	5248
A_JCVI_22925	1	5249
A_JCVI_25649	1	5250
A_JCVI_12196	1	5251
A_EV138616	1	5252
A_JCVI_23292	1	5253
A_EE436551	1	5254
A_JCVI_24966	1	5255
A_JCVI_40801	1	5256
A_JCVI_7014	1	5257
A_JCVI_12761	1	5258
A_JCVI_35433	1	5259
A_EE446248	1	5260
A_JCVI_31954	1	5261
A_JCVI_40622	1	5262
A_EV045307	1	5263
A_EX052502	1	5264
A_EE424528	1	5265
A_JCVI_41396	1	5266
A_JCVI_40012	1	5267
A_JCVI_20243	1	5268
A_JCVI_10776	1	5269
A_ES902238	1	5270
A_EH420911	1	5271
A_EX088423	1	5272
A_JCVI_6737	1	5273
A_DY014003	1	5274
A_DY025825	1	5275
A_JCVI_27258	1	5276
A_JCVI_10116	1	5277
A_JCVI_3653	1	5278
A_JCVI_33767	1	5279
A_JCVI_27556	1	5280
A_EX075124	1	5281
A_JCVI_6028	1	5282
A_JCVI_15966	1	5283
A_JCVI_31053	1	5284
A_CD814028	1	5285
A_JCVI_27149	1	5286
A_DY018061	1	5287
A_JCVI_36564	1	5288
A_CX192845	1	5289
A_JCVI_37519	1	5290
A_CN732455	1	5291
A_EE467190	1	5292
A_JCVI_9421	1	5293
A_JCVI_34894	1	5294
A_JCVI_36367	1	5295
A_EX055361	1	5296
A_JCVI_38154	1	5297
A_JCVI_9236	1	5298
A_EX055330	1	5299
A_EX055340	1	5300
A_JCVI_1044	1	5301
A_AM062591	1	5302
A_JCVI_8012	1	5303
A_EV192716	1	5304
A_JCVI_11956	1	5305
A_JCVI_37297	1	5306
A_CX268912	1	5307
A_EE535368	1	5308
A_EX055308	1	5309
A_RC_EX055308	1	5310
A_JCVI_18409	1	5311
A_EX055366	1	5312
A_EX055329	1	5313
A_JCVI_2470	1	5314
A_EX055365	1	5315
A_RC_EX055365	1	5316
A_JCVI_33950	1	5317
A_RC_JCVI_33950	1	5318
A_EX055320	1	5319
A_JCVI_40309	1	5320
A_JCVI_26975	1	5321
A_JCVI_34246	1	5322
A_JCVI_33485	1	5323
A_ES927495	1	5324
A_JCVI_42301	1	5325
A_JCVI_35766	1	5326
A_JCVI_12728	1	5327
A_EX055358	1	5328
A_EX055326	1	5329
A_JCVI_19010	1	5330
A_EX055333	1	5331
A_JCVI_5068	1	5332
A_EE435395	1	5333
A_JCVI_36907	1	5334
A_EX055307	1	5335
A_EX055357	1	5336
A_EX055332	1	5337
A_JCVI_40374	1	5338
A_EV194616	1	5339
A_JCVI_24436	1	5340
A_JCVI_28177	1	5341
A_JCVI_20515	1	5342
A_DY019938	1	5343
A_JCVI_40020	1	5344
A_JCVI_1651	1	5345
A_JCVI_14029	1	5346
A_EV200943	1	5347
A_ES950502	1	5348
A_JCVI_12530	1	5349
A_CN735355	1	5350
A_JCVI_10870	1	5351
A_JCVI_17400	1	5352
A_JCVI_24096	1	5353
A_ES934966	1	5354
A_JCVI_18421	1	5355
A_JCVI_5430	1	5356
A_JCVI_5501	1	5357
A_JCVI_23452	1	5358
A_JCVI_5619	1	5359
A_EV000279	1	5360
A_JCVI_17312	1	5361
A_EX101038	1	5362
A_EX045099	1	5363
A_JCVI_10751	1	5364
A_ES935039	1	5365
A_EL593045	1	5366
A_JCVI_17825	1	5367
A_EE451323	1	5368
A_JCVI_9819	1	5369
A_JCVI_1826	1	5370
A_JCVI_22562	1	5371
A_JCVI_16840	1	5372
A_JCVI_9589	1	5373
A_JCVI_40452	1	5374
A_RC_JCVI_40452	1	5375
A_CD824571	1	5376
A_DY029563	1	5377
A_CD843201	1	5378
A_JCVI_1110	1	5379
A_EV140442	1	5380
A_JCVI_11699	1	5381
A_JCVI_26654	1	5382
A_JCVI_30186	1	5383
A_EX084859	1	5384
A_JCVI_39172	1	5385
A_EX108062	1	5386
A_ES930252	1	5387
A_JCVI_33164	1	5388
A_EX120676	1	5389
A_JCVI_5036	1	5390
A_JCVI_19351	1	5391
A_JCVI_1589	1	5392
A_EV074572	1	5393
A_EV124924	1	5394
A_EV124834	1	5395
A_JCVI_20474	1	5396
A_JCVI_34533	1	5397
A_JCVI_23362	1	5398
A_JCVI_5855	1	5399
A_EV177791	1	5400
A_JCVI_33061	1	5401
A_ES966550	1	5402
A_JCVI_28621	1	5403
A_JCVI_41177	1	5404
A_JCVI_14605	1	5405
A_EE564582	1	5406
A_JCVI_36712	1	5407
A_CD830384	1	5408
A_EX115432	1	5409
A_EE518406	1	5410
A_JCVI_24184	1	5411
A_EX057806	1	5412
A_JCVI_12512	1	5413
A_JCVI_19114	1	5414
A_EV077582	1	5415
A_EE443462	1	5416
A_EX138258	1	5417
A_JCVI_30051	1	5418
A_JCVI_24264	1	5419
A_JCVI_32856	1	5420
A_CD828500	1	5421
A_ES269484	1	5422
A_JCVI_19864	1	5423
A_JCVI_26507	1	5424
A_JCVI_36843	1	5425
A_JCVI_3522	1	5426
A_JCVI_42199	1	5427
A_EV107979	1	5428
A_JCVI_31290	1	5429
A_JCVI_34999	1	5430
A_JCVI_32698	1	5431
A_JCVI_34692	1	5432
A_EE457375	1	5433
A_JCVI_19404	1	5434
A_JCVI_1066	1	5435
A_JCVI_18735	1	5436
A_JCVI_12425	1	5437
A_ES966521	1	5438
A_EE562326	1	5439
A_JCVI_25643	1	5440
A_JCVI_17925	1	5441
A_DY008617	1	5442
A_JCVI_8006	1	5443
A_JCVI_32454	1	5444
A_JCVI_5592	1	5445
A_EE476981	1	5446
A_EV195546	1	5447
A_JCVI_32074	1	5448
A_CD827522	1	5449
A_JCVI_6943	1	5450
A_JCVI_29918	1	5451
A_JCVI_26350	1	5452
A_CX191033	1	5453
A_JCVI_26673	1	5454
A_EV219671	1	5455
A_ES961652	1	5456
A_EV091321	1	5457
A_EV091400	1	5458
A_JCVI_21605	1	5459
A_JCVI_10718	1	5460
A_JCVI_3218	1	5461
A_JCVI_14835	1	5462
A_EX035993	1	5463
A_JCVI_42097	1	5464
A_ES957866	1	5465
A_EX103211	1	5466
A_EV089524	1	5467
A_JCVI_25855	1	5468
A_JCVI_13831	1	5469
A_JCVI_38334	1	5470
A_JCVI_7417	1	5471
A_EV221283	1	5472
A_EV113394	1	5473
A_EX102025	1	5474
A_DW999579	1	5475
A_JCVI_12059	1	5476
A_BG543429	1	5477
A_JCVI_13360	1	5478
A_JCVI_14617	1	5479
A_EV038583	1	5480
A_JCVI_35571	1	5481
A_ES270931	1	5482
A_JCVI_22746	1	5483
A_JCVI_12304	1	5484
A_EX092868	1	5485
A_JCVI_10135	1	5486
A_DY026864	1	5487
A_JCVI_9161	1	5488
A_JCVI_27291	1	5489
A_EE474809	1	5490
A_JCVI_13683	1	5491
A_JCVI_24189	1	5492
A_JCVI_41550	1	5493
A_JCVI_20947	1	5494
A_EE566845	1	5495
A_RC_EE566845	1	5496
A_ES947225	1	5497
A_EX052715	1	5498
A_JCVI_16198	1	5499
A_JCVI_40810	1	5500
A_JCVI_15142	1	5501
A_ES960230	1	5502
A_JCVI_4627	1	5503
A_JCVI_36757	1	5504
A_EV159611	1	5505
A_EX045857	1	5506
A_ES967079	1	5507
A_EE526600	1	5508
A_DW997373	1	5509
A_JCVI_5789	1	5510
A_EV201711	1	5511
A_JCVI_32896	1	5512
A_JCVI_8214	1	5513
A_EV000225	1	5514
A_JCVI_3846	1	5515
A_EX101636	1	5516
A_EX089812	1	5517
A_JCVI_36040	1	5518
A_JCVI_32771	1	5519
A_JCVI_12346	1	5520
A_JCVI_2797	1	5521
A_JCVI_1634	1	5522
A_JCVI_40067	1	5523
A_JCVI_14323	1	5524
A_JCVI_10103	1	5525
A_JCVI_35786	1	5526
A_ES266268	1	5527
A_JCVI_10246	1	5528
A_EL589570	1	5529
A_JCVI_7455	1	5530
A_JCVI_21085	1	5531
A_JCVI_29743	1	5532
A_DN962440	1	5533
A_JCVI_34721	1	5534
A_JCVI_11211	1	5535
A_JCVI_6380	1	5536
A_EV153599	1	5537
A_JCVI_35880	1	5538
A_ES968119	1	5539
A_JCVI_27057	1	5540
A_JCVI_17835	1	5541
A_JCVI_36343	1	5542
A_JCVI_6338	1	5543
A_JCVI_32163	1	5544
A_JCVI_19641	1	5545
A_JCVI_22243	1	5546
A_EX042240	1	5547
A_EX125047	1	5548
A_JCVI_23982	1	5549
A_EV090465	1	5550
A_JCVI_24409	1	5551
A_JCVI_20293	1	5552
A_JCVI_9941	1	5553
A_EE530708	1	5554
A_JCVI_19964	1	5555
A_JCVI_29384	1	5556
A_JCVI_18574	1	5557
A_JCVI_18613	1	5558
A_EV218076	1	5559
A_EX137769	1	5560
A_JCVI_3462	1	5561
A_JCVI_5275	1	5562
A_DY006980	1	5563
A_JCVI_23927	1	5564
A_JCVI_19736	1	5565
A_JCVI_25418	1	5566
A_JCVI_40105	1	5567
A_EV178108	1	5568
A_EV178195	1	5569
A_JCVI_38715	1	5570
A_EE516819	1	5571
A_JCVI_6806	1	5572
A_JCVI_22944	1	5573
A_JCVI_4049	1	5574
A_BG543205	1	5575
A_JCVI_21545	1	5576
A_BQ704506	1	5577
A_DN961225	1	5578
A_JCVI_31743	1	5579
A_JCVI_5370	1	5580
A_JCVI_23901	1	5581
A_EE520478	1	5582
A_EH424472	1	5583
A_DY029202	1	5584
A_EV069746	1	5585
A_JCVI_10142	1	5586
A_JCVI_25246	1	5587
A_JCVI_4199	1	5588
A_EV163941	1	5589
A_JCVI_38265	1	5590
A_JCVI_9830	1	5591
A_CX188371	1	5592
A_JCVI_15575	1	5593
A_EV216677	1	5594
A_EX039908	1	5595
A_CD823105	1	5596
A_JCVI_42019	1	5597
A_JCVI_30665	1	5598
A_JCVI_28041	1	5599
A_JCVI_26276	1	5600
A_ES943945	1	5601
A_JCVI_32565	1	5602
A_EE562597	1	5603
A_EV225843	1	5604
A_JCVI_3806	1	5605
A_EV213347	1	5606
A_JCVI_22172	1	5607
A_JCVI_34323	1	5608
A_JCVI_12260	1	5609
A_JCVI_25575	1	5610
A_JCVI_33857	1	5611
A_EE532480	1	5612
A_JCVI_35057	1	5613
A_JCVI_5640	1	5614
A_AM389342	1	5615
A_EV085976	1	5616
A_JCVI_18434	1	5617
A_JCVI_33850	1	5618
A_JCVI_39375	1	5619
A_EX020146	1	5620
A_JCVI_31312	1	5621
A_JCVI_1490	1	5622
A_EE429188	1	5623
A_EV007482	1	5624
A_CD827568	1	5625
A_EV086075	1	5626
A_JCVI_26495	1	5627
A_JCVI_18969	1	5628
A_EV025325	1	5629
A_JCVI_20253	1	5630
A_ES916197	1	5631
A_JCVI_4311	1	5632
A_ES990854	1	5633
A_ES938222	1	5634
A_EE530449	1	5635
A_JCVI_6081	1	5636
A_JCVI_39419	1	5637
A_ES960383	1	5638
A_CD821338	1	5639
A_JCVI_14005	1	5640
A_JCVI_10016	1	5641
A_JCVI_32526	1	5642
A_JCVI_12368	1	5643
A_JCVI_9128	1	5644
A_JCVI_30641	1	5645
A_JCVI_21187	1	5646
A_JCVI_7120	1	5647
A_JCVI_42363	1	5648
A_EV039521	1	5649
A_ES994722	1	5650
A_CX268172	1	5651
A_CD837167	1	5652
A_EE535296	1	5653
A_JCVI_16290	1	5654
A_ES943652	1	5655
A_EX041652	1	5656
A_EV050509	1	5657
A_JCVI_29521	1	5658
A_JCVI_18962	1	5659
A_EV051737	1	5660
A_JCVI_8296	1	5661
A_JCVI_26103	1	5662
A_JCVI_10095	1	5663
A_EE469326	1	5664
A_JCVI_15394	1	5665
A_JCVI_37064	1	5666
A_JCVI_9173	1	5667
A_EV031009	1	5668
A_JCVI_35476	1	5669
A_EE556511	1	5670
A_JCVI_10885	1	5671
A_JCVI_32005	1	5672
A_EE409826	1	5673
A_JCVI_32273	1	5674
A_EV088134	1	5675
A_EX048337	1	5676
A_EX101604	1	5677
A_JCVI_37479	1	5678
A_EE460392	1	5679
A_JCVI_28185	1	5680
A_EE423901	1	5681
A_JCVI_16322	1	5682
A_JCVI_7900	1	5683
A_JCVI_22108	1	5684
A_JCVI_1590	1	5685
A_ES264431	1	5686
A_JCVI_16002	1	5687
A_EE509619	1	5688
A_JCVI_40281	1	5689
A_EX138178	1	5690
A_EE442027	1	5691
A_EE420846	1	5692
A_JCVI_960	1	5693
A_JCVI_8089	1	5694
A_JCVI_1867	1	5695
A_JCVI_15677	1	5696
A_EE565488	1	5697
A_JCVI_27099	1	5698
A_JCVI_5733	1	5699
A_AM394918	1	5700
A_JCVI_23772	1	5701
A_CD833815	1	5702
A_EV002274	1	5703
A_EE473390	1	5704
A_BQ791482	1	5705
A_EL587698	1	5706
A_EV018869	1	5707
A_ES984759	1	5708
A_DY015363	1	5709
A_JCVI_33957	1	5710
A_JCVI_16408	1	5711
A_CD814086	1	5712
A_JCVI_6521	1	5713
A_EV124963	1	5714
A_JCVI_13525	1	5715
A_EV119199	1	5716
A_EE472938	1	5717
A_ES907208	1	5718
A_JCVI_42110	1	5719
A_AM387612	1	5720
A_CD832627	1	5721
A_EX140847	1	5722
A_RC_EX140847	1	5723
A_JCVI_31306	1	5724
A_JCVI_41528	1	5725
A_JCVI_3404	1	5726
A_JCVI_41551	1	5727
A_JCVI_16908	1	5728
A_EE564972	1	5729
A_ES929934	1	5730
A_EH421420	1	5731
A_JCVI_12344	1	5732
A_JCVI_5488	1	5733
A_JCVI_32024	1	5734
A_JCVI_26699	1	5735
A_EV192871	1	5736
A_ES968322	1	5737
A_JCVI_17269	1	5738
A_JCVI_789	1	5739
A_EV183123	1	5740
A_JCVI_19090	1	5741
A_EV018096	1	5742
A_JCVI_35103	1	5743
A_CX194992	1	5744
A_JCVI_8573	1	5745
A_JCVI_22823	1	5746
A_CN727068	1	5747
A_EV069620	1	5748
A_JCVI_36272	1	5749
A_JCVI_23216	1	5750
A_EE525789	1	5751
A_EX124849	1	5752
A_EX107361	1	5753
A_JCVI_6531	1	5754
A_JCVI_21773	1	5755
A_JCVI_30785	1	5756
A_EX037665	1	5757
A_JCVI_5465	1	5758
A_EX022677	1	5759
A_EE518739	1	5760
A_AM059641	1	5761
A_JCVI_31212	1	5762
A_JCVI_24669	1	5763
A_JCVI_28211	1	5764
A_EE556412	1	5765
A_JCVI_22134	1	5766
A_JCVI_11649	1	5767
A_JCVI_40437	1	5768
A_ES969111	1	5769
A_RC_ES969111	1	5770
A_EV020283	1	5771
A_ES981427	1	5772
A_EX054022	1	5773
A_JCVI_42066	1	5774
A_JCVI_15595	1	5775
A_JCVI_7723	1	5776
A_JCVI_32953	1	5777
A_JCVI_32491	1	5778
A_JCVI_6849	1	5779
A_JCVI_28271	1	5780
A_JCVI_6893	1	5781
A_JCVI_9714	1	5782
A_EV127106	1	5783
A_AM389200	1	5784
A_JCVI_12174	1	5785
A_AM057546	1	5786
A_EV112435	1	5787
A_EV106086	1	5788
A_JCVI_42048	1	5789
A_JCVI_8017	1	5790
A_CX190155	1	5791
A_ES942708	1	5792
A_EL587302	1	5793
A_EE557501	1	5794
A_RC_EE557501	1	5795
A_JCVI_31432	1	5796
A_JCVI_11965	1	5797
A_JCVI_9374	1	5798
A_JCVI_25766	1	5799
A_JCVI_7262	1	5800
A_JCVI_9843	1	5801
A_EX129067	1	5802
A_ES966657	1	5803
A_RC_ES966657	1	5804
A_EX138606	1	5805
A_EV164129	1	5806
A_CD835864	1	5807
A_EE557018	1	5808
A_EV066486	1	5809
A_ES908490	1	5810
A_EX101231	1	5811
A_JCVI_4348	1	5812
A_JCVI_28434	1	5813
A_JCVI_4091	1	5814
A_EE471375	1	5815
